snapshot_month,account_id,region,segment,plan_tier,contract_type,seats,active_users,monthly_recurring_revenue_usd,product_usage_hours,support_tickets,outage_minutes,nps_score,churn_risk_score,churned
2025-02-01,ACC_00126,EMEA,SMB,starter,monthly,9,3,154.09,44.6,2.0,15.05,21.0,0.4394,0
2025-03-01,ACC_00126,EMEA,SMB,starter,monthly,9,8,144.93,91.39,1.0,14.35,,0.3245,0
2025-04-01,ACC_00126,EMEA,SMB,starter,monthly,9,9,167.39,133.16,3.0,5.95,,0.3648,0
2025-05-01,ACC_00126,EMEA,SMB,starter,monthly,9,5,166.41,47.07,1.0,7.8,6.8,0.4482,0
2025-06-01,ACC_00126,EMEA,SMB,starter,monthly,11,7,224.61,53.51,2.0,4.24,18.6,0.3676,0
2025-01-01,ACC_00127,EMEA,SMB,enterprise,annual,8,5,1066.1,39.62,0.0,5.9,,0.01,0
2025-02-01,ACC_00127,EMEA,SMB,enterprise,annual,7,4,1034.08,51.25,0.0,5.52,41.9,0.01,0
2025-03-01,ACC_00127,EMEA,SMB,enterprise,annual,8,4,1106.24,79.99,0.0,5.44,,0.01,0
2025-04-01,ACC_00127,EMEA,SMB,enterprise,annual,7,7,1222.52,,0.0,10.58,52.2,0.01,0
2025-05-01,ACC_00127,EMEA,SMB,enterprise,annual,9,7,1421.75,149.52,0.0,18.8,56.6,0.0599,0
2025-06-01,ACC_00127,EMEA,SMB,enterprise,annual,7,4,1054.88,72.07,1.0,4.59,85.6,0.01,0
2025-01-01,ACC_00128,NorthAmerica,SMB,growth,monthly,15,12,613.7,156.78,,9.57,24.5,0.2408,0
2025-02-01,ACC_00128,NorthAmerica,SMB,growth,monthly,16,4,591.82,,2.0,12.27,32.9,0.3219,0
2025-03-01,ACC_00128,NorthAmerica,SMB,growth,monthly,14,8,484.68,66.56,2.0,4.96,36.5,0.2903,1
2025-04-01,ACC_00128,NorthAmerica,SMB,growth,monthly,14,7,631.47,26.05,2.0,5.8,,0.3154,0
2025-05-01,ACC_00128,NorthAmerica,SMB,growth,monthly,14,13,555.4,50.06,1.0,18.56,17.1,0.2796,0
2025-06-01,ACC_00128,NorthAmerica,SMB,growth,monthly,11,10,484.52,131.02,2.0,7.08,29.9,0.333,0
2025-01-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,31,14,1330.87,247.02,1.0,24.6,,0.3511,0
2025-02-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,31,17,1328.99,186.85,1.0,10.47,30.3,0.2414,0
2025-03-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,30,24,1336.05,208.0,2.0,12.5,14.3,0.2162,0
2025-04-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,28,21,1109.75,305.31,,5.67,,0.2922,0
2025-05-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,23,17,887.67,271.13,1.0,14.43,29.3,0.3644,0
2025-06-01,ACC_00129,NorthAmerica,MidMarket,growth,monthly,27,15,1324.31,33.3,0.0,11.35,48.9,0.2799,0
2025-01-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,113,80,10539.57,1073.29,2.0,31.8,34.2,0.0977,0
2025-02-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,111,70,7890.43,1088.85,3.0,11.85,,0.1215,0
2025-03-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,109,72,9701.41,1335.49,2.0,13.86,72.0,0.01,0
2025-04-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,106,76,9024.88,1400.48,1.0,7.7,,0.0109,0
2025-05-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,112,78,9995.61,988.96,0.0,28.23,63.1,0.0436,0
2025-06-01,ACC_00130,NorthAmerica,Enterprise,pro,annual,106,75,9173.77,1300.64,2.0,18.31,54.8,0.0744,0
2025-01-01,ACC_00131,APAC,SMB,pro,annual,12,7,964.02,,1.0,3.73,,0.0389,0
2025-02-01,ACC_00131,APAC,SMB,pro,annual,13,8,1036.87,141.17,1.0,9.23,46.6,0.01,0
2025-03-01,ACC_00131,APAC,SMB,pro,annual,10,8,785.93,81.68,1.0,6.3,51.8,0.0807,0
2025-04-01,ACC_00131,APAC,SMB,pro,annual,9,6,799.8,,0.0,17.24,65.8,0.0551,0
2025-05-01,ACC_00131,APAC,SMB,pro,annual,7,7,483.64,200.95,0.0,0.35,67.7,0.01,0
2025-06-01,ACC_00131,APAC,SMB,pro,annual,15,12,1276.02,97.1,2.0,16.99,54.5,0.0498,0
2025-01-01,ACC_00132,EMEA,SMB,pro,monthly,7,3,512.31,40.25,0.0,4.81,27.5,0.2129,0
2025-02-01,ACC_00132,EMEA,SMB,pro,monthly,5,3,456.31,26.84,,21.22,16.3,0.3095,0
2025-03-01,ACC_00132,EMEA,SMB,pro,monthly,5,5,446.24,97.75,3.0,8.63,42.4,0.3082,0
2025-04-01,ACC_00132,EMEA,SMB,pro,monthly,8,7,640.15,82.5,3.0,14.08,,0.3408,0
2025-05-01,ACC_00132,EMEA,SMB,pro,monthly,5,4,401.48,,,13.31,,0.3792,0
2025-06-01,ACC_00132,EMEA,SMB,pro,monthly,4,4,367.6,78.09,2.0,13.87,,0.3113,0
2025-01-01,ACC_00133,APAC,SMB,enterprise,annual,11,7,1409.57,,0.0,20.42,50.2,0.0807,0
2025-02-01,ACC_00133,APAC,SMB,enterprise,annual,12,12,1693.79,147.87,0.0,23.27,48.7,0.0194,0
2025-03-01,ACC_00133,APAC,SMB,enterprise,annual,11,8,1549.91,154.02,,15.99,54.8,0.01,0
2025-04-01,ACC_00133,APAC,SMB,enterprise,annual,17,15,2247.8,2.21,1.0,9.81,18.3,0.0803,0
2025-05-01,ACC_00133,APAC,SMB,enterprise,annual,12,12,1938.48,160.2,0.0,6.48,47.9,0.0271,0
2025-06-01,ACC_00133,unknown,SMB,enterprise,annual,15,12,2352.24,216.44,0.0,11.48,,0.0293,0
2025-01-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,19,11,733.77,89.36,1.0,20.66,,0.4306,0
2025-02-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,16,7,773.41,88.26,2.0,10.39,27.9,0.2623,0
2025-03-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,21,11,913.34,186.44,1.0,10.78,,0.2257,0
2025-04-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,20,19,810.73,255.62,,17.74,24.1,0.3308,0
2025-05-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,18,15,902.76,257.49,1.0,14.97,45.1,0.2668,0
2025-06-01,ACC_00134,NorthAmerica,MidMarket,growth,monthly,21,16,856.15,147.67,1.0,5.12,54.3,0.2338,1
2025-01-01,ACC_00135,APAC,SMB,growth,monthly,3,3,131.34,48.32,1.0,4.49,29.1,0.2613,0
2025-02-01,ACC_00135,APAC,SMB,growth,monthly,6,4,256.98,49.37,0.0,33.74,32.7,0.2937,0
2025-03-01,ACC_00135,APAC,SMB,growth,monthly,4,3,149.47,49.54,2.0,19.17,27.7,0.3292,0
2025-04-01,ACC_00135,APAC,SMB,growth,monthly,3,2,128.41,37.9,1.0,3.63,35.8,0.259,0
2025-05-01,ACC_00135,APAC,SMB,growth,monthly,1,1,41.74,0.0,3.0,12.47,30.7,0.3583,0
2025-06-01,ACC_00135,APAC,SMB,growth,monthly,6,4,227.45,86.49,0.0,51.31,41.3,0.2931,0
2025-01-01,ACC_00136,LATAM,SMB,pro,annual,4,2,309.23,38.43,,9.67,51.9,0.01,0
2025-02-01,ACC_00136,LATAM,SMB,pro,annual,2,1,173.8,,3.0,19.92,55.1,0.0326,0
2025-03-01,ACC_00136,LATAM,SMB,error,annual,2,1,184.84,4.72,2.0,33.86,,0.1637,1
2025-04-01,ACC_00136,LATAM,SMB,pro,annual,8,4,648.85,78.6,1.0,12.36,,0.1244,0
2025-05-01,ACC_00136,LATAM,SMB,pro,annual,6,1,497.21,16.65,3.0,20.03,63.3,0.0644,0
2025-06-01,ACC_00136,LATAM,SMB,pro,annual,9,5,712.54,111.0,0.0,12.13,,0.01,0
2025-01-01,ACC_00137,NorthAmerica,SMB,growth,monthly,3,1,120.07,33.26,0.0,29.02,,0.3154,0
2025-02-01,ACC_00137,NorthAmerica,SMB,growth,monthly,9,3,418.5,54.01,,48.38,37.6,0.3214,1
2025-03-01,ACC_00137,NorthAmerica,SMB,growth,monthly,9,8,385.18,146.06,1.0,7.04,23.2,0.2411,0
2025-04-01,ACC_00137,NorthAmerica,SMB,growth,monthly,8,8,319.05,67.05,1.0,47.54,2.2,0.3575,0
2025-05-01,ACC_00137,NorthAmerica,SMB,growth,monthly,10,9,436.8,176.12,2.0,42.32,1.3,0.4282,0
2025-06-01,ACC_00137,unknown,SMB,growth,monthly,9,7,330.67,92.99,0.0,46.13,27.2,0.3448,0
2025-01-01,ACC_00138,EMEA,MidMarket,growth,monthly,33,28,1476.09,273.09,4.0,14.72,34.9,0.2758,0
2025-02-01,ACC_00138,EMEA,MidMarket,growth,monthly,33,22,1527.38,,1.0,36.75,12.9,0.4495,1
2025-03-01,ACC_00138,EMEA,MidMarket,growth,monthly,29,20,1137.12,264.15,0.0,5.22,26.0,0.2803,0
2025-04-01,ACC_00138,EMEA,MidMarket,growth,monthly,31,22,1244.7,223.6,0.0,19.76,34.3,0.2915,0
2025-05-01,ACC_00138,EMEA,MidMarket,growth,monthly,28,16,1149.36,160.06,5.0,17.84,36.2,0.3239,0
2025-06-01,ACC_00138,EMEA,MidMarket,growth,monthly,30,19,1352.06,362.74,1.0,6.59,37.5,0.2092,0
2025-01-01,ACC_00139,APAC,MidMarket,growth,monthly,37,23,1555.59,293.83,5.0,9.74,21.2,0.3974,0
2025-02-01,ACC_00139,APAC,MidMarket,growth,monthly,39,26,1523.23,491.56,1.0,2.91,,0.2678,0
2025-03-01,ACC_00139,APAC,MidMarket,growth,monthly,39,24,1760.92,,1.0,11.64,16.2,0.288,0
2025-04-01,ACC_00139,APAC,MidMarket,growth,monthly,36,16,1407.62,236.54,1.0,7.23,44.8,0.2598,0
2025-05-01,ACC_00139,APAC,MidMarket,growth,monthly,39,25,1902.43,190.29,0.0,16.15,35.0,0.2674,1
2025-06-01,ACC_00139,APAC,MidMarket,growth,monthly,40,34,1605.29,,1.0,41.38,,0.3529,0
2025-01-01,ACC_00140,APAC,MidMarket,growth,monthly,11,6,552.95,87.21,4.0,19.01,23.8,0.4062,0
2025-02-01,ACC_00140,APAC,MidMarket,growth,monthly,11,9,460.29,121.24,,8.62,12.6,0.3415,0
2025-03-01,ACC_00140,APAC,MidMarket,growth,monthly,11,7,419.59,109.31,4.0,8.85,34.5,0.3457,0
2025-04-01,ACC_00140,APAC,MidMarket,growth,monthly,15,7,642.56,171.5,1.0,15.82,30.2,0.2746,0
2025-05-01,ACC_00140,APAC,MidMarket,growth,monthly,12,10,526.62,160.06,3.0,15.14,30.1,0.2639,1
2025-06-01,ACC_00140,APAC,MidMarket,growth,monthly,10,8,425.69,190.54,1.0,20.66,29.3,0.3355,0
2025-01-01,ACC_00141,NorthAmerica,SMB,starter,annual,7,3,119.01,35.22,4.0,29.75,,0.2874,0
2025-02-01,ACC_00141,NorthAmerica,SMB,starter,annual,5,3,88.94,23.01,1.0,42.35,42.8,0.1821,0
2025-03-01,ACC_00141,NorthAmerica,SMB,starter,annual,3,2,56.21,43.7,2.0,5.82,,0.123,0
2025-04-01,ACC_00141,NorthAmerica,SMB,starter,annual,9,4,128.89,58.31,2.0,5.69,58.1,0.1153,0
2025-05-01,ACC_00141,NorthAmerica,SMB,starter,annual,2,2,40.99,21.09,1.0,2.83,20.5,0.1851,0
2025-06-01,ACC_00141,NorthAmerica,SMB,starter,annual,9,9,143.86,134.41,0.0,12.37,41.4,0.0698,0
2025-01-01,ACC_00142,NorthAmerica,SMB,growth,annual,4,2,159.34,16.93,0.0,14.84,42.7,0.056,0
2025-02-01,ACC_00142,NorthAmerica,SMB,growth,annual,6,5,290.37,101.82,1.0,7.98,,0.01,0
2025-03-01,ACC_00142,NorthAmerica,SMB,growth,annual,7,4,341.9,32.98,0.0,4.84,32.5,0.0259,0
2025-04-01,ACC_00142,NorthAmerica,SMB,growth,annual,5,1,190.56,16.25,0.0,8.64,,0.01,0
2025-05-01,ACC_00142,NorthAmerica,SMB,growth,annual,6,2,233.32,26.02,1.0,18.29,67.8,0.01,0
2025-06-01,ACC_00142,unknown,SMB,growth,annual,4,4,178.56,46.08,2.0,36.44,44.9,0.122,0
2025-01-01,ACC_00143,EMEA,SMB,starter,annual,8,4,132.54,37.86,2.0,9.95,27.0,0.2122,0
2025-02-01,ACC_00143,EMEA,SMB,starter,annual,6,3,106.67,29.38,3.0,13.85,32.7,0.1986,0
2025-03-01,ACC_00143,EMEA,SMB,starter,annual,10,4,181.11,90.99,0.0,15.51,42.9,0.1718,0
2025-04-01,ACC_00143,EMEA,SMB,starter,annual,3,1,64.38,16.99,1.0,7.71,63.7,0.1117,0
2025-05-01,ACC_00143,EMEA,SMB,starter,annual,5,2,88.41,0.0,1.0,14.84,,0.1563,0
2025-06-01,ACC_00143,EMEA,SMB,starter,annual,6,5,115.1,16.6,2.0,6.84,55.6,0.1911,0
2025-01-01,ACC_00144,APAC,SMB,starter,monthly,11,8,226.93,92.13,2.0,26.95,19.9,0.4468,0
2025-02-01,ACC_00144,APAC,SMB,starter,monthly,10,3,169.98,22.9,5.0,38.61,22.3,0.4918,0
2025-03-01,ACC_00144,APAC,SMB,starter,monthly,6,6,98.15,103.13,2.0,12.31,-2.2,0.4064,0
2025-04-01,ACC_00144,APAC,SMB,starter,monthly,12,12,182.6,133.91,2.0,21.92,30.3,0.3307,0
2025-05-01,ACC_00144,APAC,SMB,starter,monthly,9,4,179.81,103.3,2.0,4.35,37.2,0.371,0
2025-06-01,ACC_00144,APAC,SMB,starter,monthly,10,7,159.39,75.42,0.0,18.83,62.4,0.3887,0
2025-01-01,ACC_00145,LATAM,MidMarket,pro,annual,53,32,5483.94,,1.0,8.92,,0.0179,0
2025-02-01,ACC_00145,LATAM,MidMarket,pro,annual,54,46,5263.89,765.97,1.0,14.8,44.9,0.0826,0
2025-03-01,ACC_00145,LATAM,MidMarket,pro,annual,55,49,4279.17,895.12,0.0,8.17,,0.01,0
2025-04-01,ACC_00145,LATAM,MidMarket,pro,annual,55,46,4782.76,532.68,7.0,24.5,61.8,0.1289,0
2025-05-01,ACC_00145,LATAM,MidMarket,pro,annual,57,42,4554.89,661.25,0.0,2.99,40.1,0.01,0
2025-06-01,ACC_00145,LATAM,MidMarket,pro,annual,55,44,4881.51,532.85,1.0,33.07,55.9,0.01,0
2025-01-01,ACC_00146,LATAM,MidMarket,pro,annual,53,38,4609.89,542.18,2.0,10.23,18.7,0.1128,0
2025-02-01,ACC_00146,LATAM,MidMarket,pro,annual,49,36,4320.82,624.62,0.0,25.09,23.1,0.01,0
2025-03-01,ACC_00146,LATAM,MidMarket,pro,annual,50,29,4487.86,348.62,1.0,1.8,57.4,0.089,1
2025-04-01,ACC_00146,LATAM,MidMarket,pro,annual,48,23,4037.15,416.69,0.0,1.94,65.8,0.01,0
2025-05-01,ACC_00146,LATAM,MidMarket,pro,annual,53,28,4740.73,433.63,2.0,8.01,59.1,0.1107,0
2025-06-01,ACC_00146,LATAM,MidMarket,pro,annual,50,42,4054.41,748.72,1.0,4.1,30.3,0.0643,0
2025-01-01,ACC_00147,APAC,SMB,enterprise,monthly,5,4,660.92,32.64,0.0,2.83,49.1,0.2258,1
2025-02-01,ACC_00147,APAC,SMB,enterprise,monthly,7,4,1033.89,45.64,1.0,13.93,39.3,0.2949,0
2025-03-01,ACC_00147,APAC,SMB,enterprise,monthly,10,3,1565.26,31.67,0.0,1.22,50.4,0.2124,0
2025-04-01,ACC_00147,APAC,SMB,enterprise,monthly,6,4,913.33,41.25,1.0,7.33,14.6,0.249,0
2025-05-01,ACC_00147,APAC,SMB,enterprise,monthly,12,8,1843.29,123.87,0.0,6.66,,0.2801,0
2025-06-01,ACC_00147,APAC,SMB,enterprise,monthly,9,6,1268.2,100.01,5.0,36.85,54.4,0.3798,0
2025-01-01,ACC_00148,LATAM,SMB,starter,monthly,14,13,265.24,293.31,1.0,19.87,29.2,0.44,1
2025-02-01,ACC_00148,LATAM,SMB,starter,monthly,12,6,217.52,61.89,3.0,10.16,35.0,0.3805,0
2025-03-01,ACC_00148,LATAM,SMB,error,monthly,16,6,327.96,90.14,0.0,31.13,75.9,0.3002,0
2025-04-01,ACC_00148,LATAM,SMB,starter,monthly,11,3,203.5,68.41,1.0,3.53,33.9,0.331,0
2025-05-01,ACC_00148,LATAM,SMB,starter,monthly,11,7,201.19,103.88,1.0,4.02,26.1,0.4317,0
2025-06-01,ACC_00148,LATAM,SMB,starter,monthly,11,4,187.5,73.21,2.0,32.25,17.6,0.4184,1
2025-01-01,ACC_00149,LATAM,Enterprise,starter,annual,91,57,1780.8,839.45,1.0,10.7,27.7,0.1801,0
2025-02-01,ACC_00149,LATAM,Enterprise,starter,annual,82,68,1715.37,919.48,1.0,7.4,34.2,0.1809,0
2025-03-01,ACC_00149,LATAM,Enterprise,starter,annual,96,33,1766.72,144.55,0.0,8.52,52.5,0.0495,0
2025-04-01,ACC_00149,LATAM,Enterprise,starter,annual,83,54,1526.78,1099.55,3.0,6.19,53.5,0.0628,0
2025-05-01,ACC_00149,LATAM,Enterprise,starter,annual,90,39,1447.96,,2.0,26.02,45.4,0.1919,0
2025-06-01,ACC_00149,LATAM,Enterprise,starter,annual,86,67,1405.46,73.85,0.0,35.9,50.9,0.145,0
2025-01-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,19,13,1639.36,127.01,1.0,1.61,,0.0611,0
2025-02-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,22,11,1841.48,207.04,0.0,24.54,,0.0775,0
2025-03-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,21,13,2082.89,126.57,1.0,3.04,81.8,0.01,0
2025-04-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,21,10,1862.12,181.58,,1.38,,0.0803,0
2025-05-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,21,17,1649.11,312.37,1.0,24.18,,0.0282,0
2025-06-01,ACC_00150,NorthAmerica,MidMarket,pro,annual,17,12,1377.67,121.13,0.0,3.33,74.8,0.01,0
2025-01-01,ACC_00151,APAC,SMB,starter,annual,11,4,186.67,91.72,1.0,3.28,53.8,0.0862,0
2025-02-01,ACC_00151,APAC,SMB,starter,annual,12,8,192.96,8.52,4.0,20.13,60.5,0.1578,0
2025-03-01,ACC_00151,APAC,SMB,starter,annual,13,6,250.31,51.86,0.0,0.84,59.8,0.1023,1
2025-04-01,ACC_00151,APAC,SMB,starter,annual,11,7,187.4,105.67,1.0,40.75,62.9,0.1744,0
2025-05-01,ACC_00151,APAC,SMB,starter,annual,6,4,111.69,25.29,1.0,3.33,17.5,0.1147,0
2025-06-01,ACC_00151,APAC,SMB,starter,annual,14,7,239.16,129.28,3.0,13.24,57.1,0.1806,0
2025-01-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,21,9,1551.58,244.67,2.0,16.04,56.9,0.0509,1
2025-02-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,22,14,2160.9,226.59,1.0,1.56,50.3,0.0202,0
2025-03-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,22,17,1665.42,230.7,0.0,36.67,,0.0546,0
2025-04-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,23,23,1933.81,505.32,1.0,20.36,65.5,0.0397,0
2025-05-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,23,21,1734.05,445.19,0.0,6.93,68.2,0.1157,0
2025-06-01,ACC_00152,NorthAmerica,MidMarket,pro,annual,22,14,1586.15,105.67,,10.14,43.9,0.0193,0
2025-01-01,ACC_00153,NorthAmerica,SMB,growth,annual,17,16,673.3,343.61,1.0,36.15,65.7,0.114,0
2025-02-01,ACC_00153,NorthAmerica,SMB,growth,annual,17,17,819.52,236.55,0.0,8.31,49.8,0.0218,0
2025-03-01,ACC_00153,NorthAmerica,SMB,growth,annual,16,13,812.62,151.61,0.0,16.28,17.0,0.0834,0
2025-04-01,ACC_00153,unknown,SMB,growth,annual,18,14,834.47,151.57,1.0,18.58,,0.0187,0
2025-05-01,ACC_00153,NorthAmerica,SMB,growth,annual,20,20,756.36,360.76,0.0,1.78,60.6,0.034,0
2025-06-01,ACC_00153,NorthAmerica,SMB,growth,annual,19,9,833.27,133.21,2.0,60.54,34.6,0.2074,0
2025-01-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,15,6,266.23,126.9,,18.18,26.1,0.4745,0
2025-02-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,20,17,378.27,223.61,2.0,8.18,24.8,0.3729,0
2025-03-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,16,8,315.64,80.1,3.0,28.51,,0.4117,0
2025-04-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,18,10,371.87,149.16,1.0,4.44,59.7,0.2688,0
2025-05-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,15,8,274.47,100.52,3.0,8.92,36.0,0.444,1
2025-06-01,ACC_00154,NorthAmerica,MidMarket,starter,monthly,20,13,351.66,111.51,2.0,25.87,51.8,0.3701,0
2025-01-01,ACC_00155,APAC,SMB,growth,annual,3,1,106.58,1.25,2.0,16.01,,0.079,0
2025-02-01,ACC_00155,APAC,SMB,growth,annual,1,1,41.48,20.77,1.0,8.81,,0.0447,0
2025-03-01,ACC_00155,APAC,SMB,growth,annual,2,1,82.73,0.0,0.0,10.56,34.0,0.0795,0
2025-04-01,ACC_00155,APAC,SMB,growth,annual,1,1,42.0,16.46,0.0,8.75,35.4,0.0187,0
2025-05-01,ACC_00155,APAC,SMB,growth,annual,3,1,108.03,7.72,0.0,4.66,60.1,0.0123,0
2025-06-01,ACC_00155,APAC,SMB,growth,annual,1,1,41.31,30.77,0.0,10.87,34.4,0.0738,0
2025-01-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,9,3,1241.05,60.55,3.0,37.14,42.1,0.1397,0
2025-02-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,8,7,1032.25,131.83,0.0,7.17,31.1,0.0313,0
2025-03-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,7,3,1110.39,,1.0,3.29,64.8,0.0222,0
2025-04-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,7,3,972.28,48.63,1.0,26.63,41.8,0.0544,0
2025-05-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,8,6,1169.54,90.67,0.0,40.66,88.2,0.0737,0
2025-06-01,ACC_00156,NorthAmerica,SMB,enterprise,annual,9,8,1242.41,,0.0,32.58,55.6,0.0776,0
2025-01-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,12,10,487.46,111.32,1.0,6.71,32.7,0.0984,0
2025-02-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,14,7,556.19,101.25,0.0,8.09,,0.0773,0
2025-03-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,17,12,787.58,159.99,0.0,26.38,46.8,0.0602,0
2025-04-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,16,14,677.99,371.68,1.0,12.49,62.7,0.01,0
2025-05-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,12,5,557.58,76.13,0.0,18.54,38.6,0.0708,0
2025-06-01,ACC_00157,NorthAmerica,MidMarket,growth,annual,15,14,637.43,245.19,2.0,3.59,,0.01,0
2025-01-01,ACC_00158,NorthAmerica,SMB,growth,monthly,6,3,269.59,93.16,3.0,8.48,3.3,0.2892,0
2025-02-01,ACC_00158,NorthAmerica,SMB,growth,monthly,7,7,276.93,27.84,1.0,19.36,42.2,0.2569,0
2025-03-01,ACC_00158,NorthAmerica,SMB,growth,monthly,6,4,269.26,107.05,3.0,4.9,,0.3298,0
2025-04-01,ACC_00158,NorthAmerica,SMB,growth,monthly,6,5,255.49,85.23,2.0,17.12,19.7,0.3215,0
2025-05-01,ACC_00158,NorthAmerica,SMB,growth,monthly,4,1,172.72,21.06,1.0,3.65,,0.3402,0
2025-06-01,ACC_00158,NorthAmerica,SMB,growth,monthly,7,5,248.69,21.56,4.0,7.21,6.1,0.2674,0
2025-01-01,ACC_00159,LATAM,SMB,pro,annual,4,2,385.51,40.24,0.0,11.49,,0.0186,0
2025-02-01,ACC_00159,LATAM,SMB,pro,annual,5,2,437.03,25.7,0.0,16.33,54.3,0.01,0
2025-03-01,ACC_00159,LATAM,SMB,pro,annual,7,7,645.12,78.76,2.0,35.09,73.8,0.0906,0
2025-04-01,ACC_00159,LATAM,SMB,pro,annual,6,6,514.53,81.88,0.0,12.73,32.8,0.0968,0
2025-05-01,ACC_00159,LATAM,SMB,pro,annual,4,4,388.11,32.16,1.0,48.35,43.0,0.0561,0
2025-06-01,ACC_00159,LATAM,SMB,pro,annual,2,2,163.96,57.54,1.0,15.53,66.7,0.0391,0
2025-01-01,ACC_00160,EMEA,SMB,pro,annual,3,2,261.25,19.7,4.0,6.25,52.3,0.0419,0
2025-02-01,ACC_00160,EMEA,SMB,pro,annual,3,2,240.63,19.58,0.0,23.63,42.5,0.0724,0
2025-03-01,ACC_00160,EMEA,SMB,pro,annual,7,6,576.81,,2.0,5.94,57.7,0.0333,0
2025-04-01,ACC_00160,EMEA,SMB,pro,annual,7,5,570.73,50.34,1.0,3.23,,0.01,0
2025-05-01,ACC_00160,EMEA,SMB,pro,annual,6,3,507.28,57.49,1.0,20.03,56.8,0.0452,0
2025-06-01,ACC_00160,EMEA,SMB,pro,annual,3,2,259.91,63.73,1.0,12.07,29.7,0.1164,0
2025-01-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,50,32,6907.73,502.62,0.0,0.77,,0.2653,0
2025-02-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,52,45,7329.69,791.6,1.0,18.11,59.3,0.2867,0
2025-03-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,53,36,6366.87,712.59,1.0,41.5,18.4,0.4116,0
2025-04-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,52,30,7590.5,370.27,2.0,34.08,,0.3052,0
2025-05-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,58,34,8070.19,392.04,1.0,2.64,17.7,0.3369,1
2025-06-01,ACC_00161,NorthAmerica,Enterprise,enterprise,monthly,52,34,7281.0,393.66,1.0,24.67,33.2,0.2533,0
2025-01-01,ACC_00162,LATAM,SMB,pro,annual,6,4,549.31,66.03,1.0,7.13,79.2,0.01,0
2025-02-01,ACC_00162,LATAM,SMB,pro,annual,4,2,374.57,31.12,0.0,1.54,,0.01,0
2025-03-01,ACC_00162,LATAM,SMB,pro,annual,5,3,419.55,,1.0,17.04,26.5,0.0789,0
2025-04-01,ACC_00162,LATAM,SMB,pro,annual,8,3,731.97,18.54,0.0,6.22,63.8,0.01,0
2025-05-01,ACC_00162,LATAM,SMB,pro,annual,5,4,420.99,32.25,0.0,24.39,87.6,0.01,0
2025-06-01,ACC_00162,LATAM,SMB,pro,annual,7,4,590.06,105.62,0.0,1.26,62.9,0.01,0
2025-01-01,ACC_00163,EMEA,SMB,growth,monthly,5,4,167.88,51.46,2.0,12.41,0.5,0.3206,0
2025-02-01,ACC_00163,EMEA,SMB,growth,monthly,7,4,304.34,92.73,2.0,17.62,18.9,0.287,0
2025-03-01,ACC_00163,EMEA,SMB,growth,monthly,8,7,337.22,85.76,1.0,25.65,11.7,0.3256,0
2025-04-01,ACC_00163,EMEA,SMB,growth,monthly,8,5,334.26,108.37,,4.54,31.5,0.2604,0
2025-05-01,ACC_00163,EMEA,SMB,growth,monthly,2,1,94.21,,,19.52,,0.308,0
