event_id,event_timestamp,site_id,line_id,machine_id,machine_type,operating_mode,load_pct,ambient_temp_c,spindle_temp_c,vibration_mm_s,pressure_bar,power_kw,throughput_units,defects_per_hour,downtime_minutes,maintenance_flag,quality_grade
EVT_MCH_002_2025032119,2025-03-21 19:00:00,Site_B,L2,MCH_002,Lathe,AUTO,78.2,12.79,50.36,2.849,6.92,54.439,124.68,1,12.19,0,B
EVT_MCH_002_2025032120,2025-03-21 20:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,42.45,14.03,35.93,1.796,4.789,37.225,24.12,0,1.56,0,A
EVT_MCH_002_2025032121,2025-03-21 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,77.86,17.46,56.93,3.104,6.217,50.808,131.31,0,15.04,0,A
EVT_MCH_002_2025032122,2025-03-21 22:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,45.59,16.97,39.95,2.562,6.891,39.51,57.97,1,4.26,0,B
EVT_MCH_002_2025032123,2025-03-21 23:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.7,17.24,58.46,2.836,5.893,52.483,86.24,0,15.25,0,A
EVT_MCH_002_2025032200,2025-03-22 00:00:00,Site_B,L2,MCH_002,Lathe,AUTO,55.51,18.0,44.09,2.624,6.507,40.616,87.68,1,6.52,0,B
EVT_MCH_002_2025032201,2025-03-22 01:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,33.68,20.55,37.06,1.972,6.772,36.084,32.08,0,5.13,0,A
EVT_MCH_002_2025032202,2025-03-22 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,60.36,21.5,50.06,2.627,5.931,49.813,66.98,1,6.15,1,B
EVT_MCH_002_2025032203,2025-03-22 03:00:00,Site_B,L2,MCH_002,Lathe,AUTO,59.65,24.43,52.08,2.524,6.179,47.352,82.89,0,5.97,0,A
EVT_MCH_002_2025032204,2025-03-22 04:00:00,Site_B,L2,MCH_002,Lathe,AUTO,55.42,24.13,52.26,2.229,5.827,45.578,93.02,1,1.22,0,B
EVT_MCH_002_2025032205,2025-03-22 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.46,27.81,60.34,2.504,5.868,52.246,95.98,1,7.96,0,B
EVT_MCH_002_2025032206,2025-03-22 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,76.95,27.93,71.07,3.176,6.214,54.756,128.78,1,11.77,0,B
EVT_MCH_002_2025032207,2025-03-22 07:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,37.12,26.42,45.05,2.55,5.85,,7.26,2,13.74,0,B
EVT_MCH_002_2025032208,2025-03-22 08:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,47.24,25.78,45.86,2.138,5.226,39.83,45.59,3,3.92,0,C
EVT_MCH_002_2025032209,2025-03-22 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,54.46,26.72,59.13,2.725,6.506,48.792,76.9,1,20.87,1,B
EVT_MCH_002_2025032210,2025-03-22 10:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,45.56,21.78,48.18,2.453,6.218,39.331,11.54,0,3.16,0,A
EVT_MCH_002_2025032211,2025-03-22 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,60.39,24.76,53.7,2.9,6.578,43.414,100.7,2,9.65,0,B
EVT_MCH_002_2025032212,2025-03-22 12:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,40.39,18.43,39.03,2.004,5.633,34.617,20.92,0,3.09,0,A
EVT_MCH_002_2025032213,2025-03-22 13:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,36.55,16.65,31.9,1.761,4.932,35.546,26.2,0,1.85,0,A
EVT_MCH_002_2025032214,2025-03-22 14:00:00,Site_B,L2,MCH_002,Lathe,AUTO,52.1,14.69,41.9,2.566,6.506,35.119,64.77,0,7.45,0,A
EVT_MCH_002_2025032215,2025-03-22 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,49.53,13.69,38.77,2.05,5.842,41.631,57.46,0,0.53,0,A
EVT_MCH_002_2025032216,2025-03-22 16:00:00,Site_B,L2,MCH_002,Lathe,AUTO,61.65,15.29,44.86,2.498,6.722,42.157,93.81,0,3.81,0,A
EVT_MCH_002_2025032217,2025-03-22 17:00:00,Site_B,L2,MCH_002,Lathe,AUTO,49.93,11.5,39.81,2.186,4.975,41.658,71.06,2,3.2,0,B
EVT_MCH_002_2025032218,2025-03-22 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.31,15.91,43.35,1.998,5.762,44.16,80.57,1,8.9,0,B
EVT_MCH_002_2025032219,2025-03-22 19:00:00,Site_B,L2,MCH_002,Lathe,AUTO,36.77,14.41,31.15,2.2,5.477,30.599,51.03,0,0.56,0,A
EVT_MCH_002_2025032220,2025-03-22 20:00:00,Site_B,L2,MCH_002,Lathe,AUTO,52.16,13.75,37.96,2.175,6.925,38.97,61.75,0,6.94,0,A
EVT_MCH_002_2025032221,2025-03-22 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,47.41,17.07,44.4,2.175,5.715,39.635,49.3,1,2.31,0,B
EVT_MCH_002_2025032222,2025-03-22 22:00:00,Site_B,L2,MCH_002,Lathe,AUTO,61.58,15.39,50.09,2.612,6.857,41.416,111.4,1,5.4,0,B
EVT_MCH_002_2025032223,2025-03-22 23:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,34.9,19.18,30.7,1.724,5.171,39.472,48.9,0,1.22,0,A
EVT_MCH_002_2025032300,2025-03-23 00:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,50.24,19.68,49.42,2.17,6.351,39.593,65.55,0,3.71,0,A
EVT_MCH_002_2025032301,2025-03-23 01:00:00,Site_B,L2,MCH_002,Lathe,AUTO,53.81,17.83,42.36,2.484,6.456,39.214,59.8,0,15.88,0,A
EVT_MCH_002_2025032302,2025-03-23 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.39,22.4,52.84,2.655,6.167,46.212,101.52,0,8.55,0,A
EVT_MCH_002_2025032303,2025-03-23 03:00:00,Site_B,L2,MCH_002,Lathe,AUTO,51.48,20.5,49.14,2.127,6.381,38.266,84.14,0,12.36,0,A
EVT_MCH_002_2025032304,2025-03-23 04:00:00,Site_B,L2,MCH_002,Lathe,unknown,41.77,21.79,39.22,,5.31,30.939,42.46,0,8.82,0,A
EVT_MCH_002_2025032305,2025-03-23 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,44.49,26.5,51.29,1.843,5.598,37.701,67.54,2,5.22,0,B
EVT_MCH_002_2025032306,2025-03-23 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,52.55,26.55,53.19,2.229,6.188,40.662,99.13,0,7.97,0,A
EVT_MCH_002_2025032307,2025-03-23 07:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,36.36,25.31,39.93,1.736,5.491,33.911,62.21,1,0.97,0,B
EVT_MCH_002_2025032308,2025-03-23 08:00:00,Site_B,L2,MCH_002,Lathe,AUTO,45.69,26.72,50.41,2.047,5.824,39.486,85.97,2,15.23,0,B
EVT_MCH_002_2025032309,2025-03-23 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,52.3,22.83,46.74,2.337,6.071,42.769,68.05,1,24.13,1,B
EVT_MCH_002_2025032310,2025-03-23 10:00:00,Site_B,L2,MCH_002,Lathe,AUTO,37.7,20.53,36.41,1.77,6.085,29.41,55.0,0,7.25,0,A
EVT_MCH_002_2025032311,2025-03-23 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,46.55,18.52,33.9,2.118,6.159,33.861,63.44,0,3.88,0,A
EVT_MCH_002_2025032312,2025-03-23 12:00:00,Site_B,L2,MCH_002,Lathe,AUTO,62.1,20.38,53.97,2.779,5.945,47.159,96.33,1,11.85,0,B
EVT_MCH_002_2025032313,2025-03-23 13:00:00,Site_B,L2,MCH_002,Lathe,AUTO,50.63,18.53,47.64,2.442,5.961,44.862,71.58,0,7.68,0,A
EVT_MCH_002_2025032314,2025-03-23 14:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,51.19,11.62,38.77,2.057,6.643,38.113,51.62,1,1.18,0,B
EVT_MCH_002_2025032315,2025-03-23 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,42.55,14.01,36.66,2.152,5.438,35.93,55.76,4,7.73,0,C
EVT_MCH_002_2025032316,2025-03-23 16:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,28.19,14.39,25.92,1.703,6.51,24.797,6.81,0,2.99,0,A
EVT_MCH_002_2025032317,2025-03-23 17:00:00,Site_B,L2,MCH_002,Lathe,AUTO,55.01,15.73,46.21,2.289,5.845,,99.08,1,1.32,0,B
EVT_MCH_002_2025032318,2025-03-23 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,70.11,14.24,50.98,2.998,5.922,41.777,88.92,1,11.65,0,B
EVT_MCH_002_2025032319,2025-03-23 19:00:00,Site_B,L2,MCH_002,Lathe,AUTO,54.7,12.63,40.45,2.191,6.294,42.976,63.66,0,4.51,0,A
EVT_MCH_002_2025032320,2025-03-23 20:00:00,Site_B,L2,MCH_002,Lathe,AUTO,47.15,11.81,36.94,2.246,5.617,,83.49,1,3.54,0,B
EVT_MCH_002_2025032321,2025-03-23 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,58.79,13.08,45.8,2.236,5.72,38.838,99.6,0,1.97,0,A
EVT_MCH_002_2025032322,2025-03-23 22:00:00,Site_B,L2,MCH_002,Lathe,AUTO,62.53,15.13,40.88,2.993,5.669,52.382,81.95,0,9.9,0,A
EVT_MCH_002_2025032323,2025-03-23 23:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.67,21.09,49.72,2.249,5.948,39.515,97.25,0,0.2,0,A
EVT_MCH_002_2025032400,2025-03-24 00:00:00,Site_B,L2,MCH_002,Lathe,AUTO,71.04,17.29,56.39,3.167,6.18,51.058,103.64,0,11.81,0,A
EVT_MCH_002_2025032401,2025-03-24 01:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,37.24,21.87,42.43,1.807,5.409,29.015,43.06,2,15.59,0,B
EVT_MCH_002_2025032402,2025-03-24 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,80.04,23.74,65.76,3.111,6.574,55.582,129.85,0,9.85,0,A
EVT_MCH_002_2025032403,2025-03-24 03:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,49.36,22.37,46.59,2.682,5.341,40.682,35.36,1,10.46,0,B
EVT_MCH_002_2025032404,2025-03-24 04:00:00,Site_B,L2,MCH_002,Lathe,AUTO,56.92,21.74,48.98,2.097,6.304,42.857,91.84,0,9.9,0,A
EVT_MCH_002_2025032405,2025-03-24 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,63.03,25.68,55.46,2.602,6.044,46.841,86.53,1,10.77,0,B
EVT_MCH_002_2025032406,2025-03-24 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.64,22.99,61.17,2.49,6.46,48.769,91.1,0,7.55,0,A
EVT_MCH_002_2025032407,2025-03-24 07:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,38.81,24.78,43.87,2.087,6.562,33.13,27.55,1,3.39,0,B
EVT_MCH_002_2025032408,2025-03-24 08:00:00,Site_B,L2,MCH_002,Lathe,AUTO,81.89,24.68,65.32,3.425,5.901,58.763,126.65,0,11.95,0,A
EVT_MCH_002_2025032409,2025-03-24 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,59.93,19.37,47.79,1.935,5.793,50.288,72.6,1,3.54,0,B
EVT_MCH_002_2025032410,2025-03-24 10:00:00,Site_B,L2,MCH_002,Lathe,AUTO,69.57,24.0,62.68,2.788,6.727,,103.44,0,11.87,0,A
EVT_MCH_002_2025032411,2025-03-24 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,76.87,22.72,62.46,3.05,6.443,53.124,108.96,1,14.88,0,B
EVT_MCH_002_2025032412,2025-03-24 12:00:00,Site_B,L2,MCH_002,Lathe,AUTO,53.15,18.55,47.32,2.433,5.585,45.58,72.0,0,11.53,0,A
EVT_MCH_002_2025032413,2025-03-24 13:00:00,Site_B,L2,MCH_002,Lathe,AUTO,79.87,18.13,55.63,3.344,6.43,55.435,,2,14.09,0,B
EVT_MCH_002_2025032414,2025-03-24 14:00:00,Site_B,L2,MCH_002,Lathe,AUTO,62.14,14.77,46.43,2.48,6.766,49.243,90.55,1,8.26,0,B
EVT_MCH_002_2025032415,2025-03-24 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,69.33,16.91,50.28,,6.962,46.495,111.5,2,30.15,1,B
EVT_MCH_002_2025032416,2025-03-24 16:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.27,13.39,51.22,2.845,6.057,50.513,89.57,1,9.23,0,B
EVT_MCH_002_2025032417,2025-03-24 17:00:00,Site_B,L2,MCH_002,Lathe,AUTO,78.14,10.04,42.81,2.911,6.94,50.139,119.37,0,12.87,0,A
EVT_MCH_002_2025032418,2025-03-24 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,82.15,14.75,53.23,3.034,6.135,57.971,102.1,0,13.95,0,A
EVT_MCH_002_2025032419,2025-03-24 19:00:00,Site_B,L2,MCH_002,Lathe,AUTO,76.5,13.81,52.42,2.848,6.452,,105.14,0,5.65,0,A
EVT_MCH_002_2025032420,2025-03-24 20:00:00,Site_B,L2,MCH_002,Lathe,AUTO,74.26,15.42,50.49,,6.545,54.081,89.73,0,28.02,1,A
EVT_MCH_002_2025032421,2025-03-24 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,87.19,14.38,59.31,3.436,6.652,55.346,146.6,0,14.09,0,A
EVT_MCH_002_2025032422,2025-03-24 22:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,45.42,16.15,39.87,2.206,6.337,33.575,41.54,0,3.32,0,A
EVT_MCH_002_2025032423,2025-03-24 23:00:00,Site_B,L2,MCH_002,Lathe,AUTO,82.66,19.43,60.21,2.881,6.274,,113.64,1,9.41,0,B
EVT_MCH_002_2025032500,2025-03-25 00:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,5.94,17.82,25.66,1.436,4.494,15.451,19.34,2,4.07,0,B
EVT_MCH_002_2025032501,2025-03-25 01:00:00,Site_B,L2,MCH_002,Lathe,AUTO,85.28,22.11,60.54,3.193,6.724,57.183,133.11,0,9.47,0,A
EVT_MCH_002_2025032502,2025-03-25 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,70.21,22.57,53.05,2.545,5.618,47.654,123.55,1,5.49,0,B
EVT_MCH_002_2025032503,2025-03-25 03:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.41,21.22,57.44,2.902,5.589,47.196,99.73,1,27.81,1,B
EVT_MCH_002_2025032504,2025-03-25 04:00:00,Site_B,L2,MCH_002,Lathe,AUTO,85.92,24.44,65.31,3.673,6.557,51.315,146.91,2,19.22,1,B
EVT_MCH_002_2025032505,2025-03-25 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,73.73,25.29,69.32,2.523,5.275,55.52,84.94,4,14.47,0,C
EVT_MCH_002_2025032506,2025-03-25 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.34,25.45,57.61,2.572,5.666,47.988,82.25,2,7.64,0,B
EVT_MCH_002_2025032507,2025-03-25 07:00:00,Site_B,L2,MCH_002,Lathe,AUTO,80.11,24.86,67.11,2.857,5.621,,115.55,1,6.79,0,B
EVT_MCH_002_2025032508,2025-03-25 08:00:00,Site_B,L2,MCH_002,Lathe,AUTO,77.21,24.01,64.78,3.127,5.959,53.863,96.83,1,16.0,0,B
EVT_MCH_002_2025032509,2025-03-25 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.68,25.94,53.62,2.548,6.319,43.152,65.62,1,5.5,0,B
EVT_MCH_002_2025032510,2025-03-25 10:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,29.71,23.56,42.17,1.914,5.047,36.401,30.46,0,0.29,0,A
EVT_MCH_002_2025032511,2025-03-25 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,81.87,21.84,63.87,,6.173,51.262,102.41,0,10.34,0,A
EVT_MCH_002_2025032512,2025-03-25 12:00:00,Site_B,L2,MCH_002,Lathe,AUTO,66.92,16.59,54.33,2.598,6.268,46.282,92.0,1,7.23,0,B
EVT_MCH_002_2025032513,2025-03-25 13:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,29.76,18.42,35.8,2.11,5.156,32.52,28.47,1,7.76,0,B
EVT_MCH_002_2025032514,2025-03-25 14:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,40.63,17.95,37.26,1.628,6.241,33.528,34.69,0,1.9,0,A
EVT_MCH_002_2025032515,2025-03-25 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,66.94,14.97,55.13,2.82,6.193,51.904,97.4,0,11.21,0,A
EVT_MCH_002_2025032516,2025-03-25 16:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,54.67,12.23,38.18,2.476,6.365,39.815,67.87,1,4.48,0,B
EVT_MCH_002_2025032517,2025-03-25 17:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.37,15.24,48.13,2.796,6.197,45.9,96.58,0,9.6,0,A
EVT_MCH_002_2025032518,2025-03-25 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,84.42,12.84,66.59,3.213,7.781,56.233,135.7,0,12.33,0,A
EVT_MCH_002_2025032519,2025-03-25 19:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,57.2,14.1,37.65,2.684,6.235,38.957,,2,7.06,0,B
EVT_MCH_002_2025032520,2025-03-25 20:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,77.61,14.42,56.75,3.006,5.945,53.913,58.98,0,8.55,0,A
EVT_MCH_002_2025032521,2025-03-25 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,63.78,13.9,50.91,2.579,5.654,46.729,102.21,1,6.56,0,B
EVT_MCH_002_2025032522,2025-03-25 22:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.1,15.72,50.54,2.662,6.105,49.217,89.99,2,11.62,0,B
EVT_MCH_002_2025032523,2025-03-25 23:00:00,Site_B,L2,MCH_002,Lathe,AUTO,81.75,16.62,59.59,3.623,6.316,52.178,141.64,1,16.43,0,B
EVT_MCH_002_2025032600,2025-03-26 00:00:00,Site_B,L2,MCH_002,Lathe,AUTO,75.58,20.41,62.51,,5.982,51.427,109.98,0,9.7,0,A
EVT_MCH_002_2025032601,2025-03-26 01:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,53.31,23.2,48.72,2.288,4.926,41.743,39.85,0,6.59,0,A
EVT_MCH_002_2025032602,2025-03-26 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,61.01,26.84,58.26,2.086,5.43,39.224,65.28,0,2.23,0,A
EVT_MCH_002_2025032603,2025-03-26 03:00:00,Site_B,L2,MCH_002,Lathe,AUTO,70.91,23.58,60.5,2.935,5.831,56.574,104.37,0,7.83,0,A
EVT_MCH_002_2025032604,2025-03-26 04:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,53.0,21.82,49.1,2.301,6.379,42.988,31.54,0,10.1,0,A
EVT_MCH_002_2025032605,2025-03-26 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,88.99,23.56,64.73,,7.193,54.989,136.53,0,8.86,0,A
EVT_MCH_002_2025032606,2025-03-26 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,78.06,22.61,59.67,3.117,5.847,51.443,116.05,1,10.05,0,B
EVT_MCH_002_2025032607,2025-03-26 07:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.36,24.98,56.34,2.955,6.507,45.546,113.25,3,12.84,0,C
EVT_MCH_002_2025032608,2025-03-26 08:00:00,Site_B,L2,MCH_002,Lathe,AUTO,67.11,25.04,60.24,2.449,5.869,46.513,110.99,0,6.35,0,A
EVT_MCH_002_2025032609,2025-03-26 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.97,22.41,56.32,2.788,6.909,51.803,116.01,0,9.18,0,error
EVT_MCH_002_2025032610,2025-03-26 10:00:00,Site_B,L2,MCH_002,Lathe,AUTO,66.34,23.91,64.39,2.591,5.752,49.171,74.95,1,6.35,0,B
EVT_MCH_002_2025032611,2025-03-26 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,66.36,18.94,52.91,2.608,5.932,50.232,83.33,2,12.14,0,B
EVT_MCH_002_2025032612,2025-03-26 12:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,26.57,21.19,33.77,2.079,5.402,26.786,2.05,0,8.25,0,A
EVT_MCH_002_2025032613,2025-03-26 13:00:00,Site_B,L2,MCH_002,Lathe,AUTO,74.52,18.97,54.78,2.822,7.352,52.799,122.06,1,12.32,0,B
EVT_MCH_002_2025032614,2025-03-26 14:00:00,Site_B,L2,MCH_002,Lathe,AUTO,70.82,13.86,52.09,2.977,6.15,52.742,107.76,0,11.11,0,A
EVT_MCH_002_2025032615,2025-03-26 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,67.57,16.35,51.1,2.48,6.586,52.338,84.02,0,5.55,0,A
EVT_MCH_002_2025032616,2025-03-26 16:00:00,Site_B,L2,MCH_002,Lathe,AUTO,74.1,13.22,55.13,3.13,6.129,53.085,117.34,0,15.68,0,A
EVT_MCH_002_2025032617,2025-03-26 17:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,47.47,12.7,35.1,2.134,6.296,34.882,41.8,0,2.43,0,A
EVT_MCH_002_2025032618,2025-03-26 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,69.55,17.26,55.27,2.349,6.394,48.728,86.62,0,1.81,0,A
EVT_MCH_002_2025032619,2025-03-26 19:00:00,Site_B,L2,MCH_002,Lathe,AUTO,57.13,12.2,37.37,2.316,5.65,41.874,88.97,1,8.04,0,B
EVT_MCH_002_2025032620,2025-03-26 20:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,60.92,11.32,43.05,2.631,6.103,45.165,49.54,3,12.3,0,C
EVT_MCH_002_2025032621,2025-03-26 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,71.33,13.99,44.33,2.854,5.781,48.235,111.36,0,11.52,0,A
EVT_MCH_002_2025032622,2025-03-26 22:00:00,Site_B,L2,MCH_002,Lathe,AUTO,64.3,15.03,47.82,2.592,6.704,44.414,106.72,1,10.71,0,B
EVT_MCH_002_2025032623,2025-03-26 23:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,41.82,15.86,35.28,2.485,5.229,38.247,43.5,0,4.63,0,A
EVT_MCH_002_2025032700,2025-03-27 00:00:00,Site_B,L2,MCH_002,Lathe,AUTO,65.19,19.72,50.72,2.703,7.41,44.051,95.15,2,7.4,0,B
EVT_MCH_002_2025032701,2025-03-27 01:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.59,19.48,61.96,2.74,5.806,47.724,103.16,1,7.3,0,B
EVT_MCH_002_2025032702,2025-03-27 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,82.68,22.16,61.81,,6.033,57.738,120.21,3,9.3,0,C
EVT_MCH_002_2025032703,2025-03-27 03:00:00,Site_B,L2,MCH_002,Lathe,AUTO,78.23,23.52,62.82,2.78,6.338,51.233,104.84,0,10.83,0,A
EVT_MCH_002_2025032704,2025-03-27 04:00:00,Site_B,L2,MCH_002,Lathe,AUTO,80.24,23.96,66.94,2.433,7.126,55.184,138.61,0,2.49,0,A
EVT_MCH_002_2025032705,2025-03-27 05:00:00,Site_B,L2,MCH_002,Lathe,AUTO,55.48,25.32,50.75,2.347,6.368,47.435,75.29,2,2.14,0,B
EVT_MCH_002_2025032706,2025-03-27 06:00:00,Site_B,L2,MCH_002,Lathe,AUTO,85.09,28.44,70.59,3.468,6.707,54.106,126.55,0,15.91,0,A
EVT_MCH_002_2025032707,2025-03-27 07:00:00,Site_B,L2,MCH_002,Lathe,AUTO,64.61,22.55,55.27,2.83,5.405,44.953,83.67,0,5.69,0,A
EVT_MCH_002_2025032708,2025-03-27 08:00:00,Site_B,L2,MCH_002,Lathe,AUTO,68.11,21.45,58.9,2.734,6.016,51.076,93.35,1,9.94,0,B
EVT_MCH_002_2025032709,2025-03-27 09:00:00,Site_B,L2,MCH_002,Lathe,AUTO,74.13,24.35,62.75,3.462,6.163,46.692,105.29,0,15.15,0,A
EVT_MCH_002_2025032710,2025-03-27 10:00:00,Site_B,L2,MCH_002,Lathe,AUTO,65.79,23.53,59.11,3.022,6.555,47.392,102.76,1,9.48,0,B
EVT_MCH_002_2025032711,2025-03-27 11:00:00,Site_B,L2,MCH_002,Lathe,AUTO,64.18,17.03,46.67,2.828,6.175,43.705,108.34,3,8.3,0,C
EVT_MCH_002_2025032712,2025-03-27 12:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,45.0,21.4,39.3,2.019,6.013,41.273,36.65,0,1.94,0,A
EVT_MCH_002_2025032713,2025-03-27 13:00:00,Site_B,L2,MCH_002,Lathe,AUTO,81.69,18.15,67.73,3.318,6.636,52.939,112.86,2,15.17,0,B
EVT_MCH_002_2025032714,2025-03-27 14:00:00,Site_B,L2,MCH_002,Lathe,AUTO,64.3,14.78,47.86,2.715,6.39,42.594,71.27,1,9.05,0,B
EVT_MCH_002_2025032715,2025-03-27 15:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.64,14.83,55.06,3.01,6.621,50.93,82.71,0,8.42,0,A
EVT_MCH_002_2025032716,2025-03-27 16:00:00,Site_B,L2,MCH_002,Lathe,AUTO,70.49,15.59,56.22,3.142,4.883,53.484,103.52,1,9.73,0,B
EVT_MCH_002_2025032717,2025-03-27 17:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,44.89,13.3,39.11,1.624,6.053,36.724,23.86,2,1.72,0,B
EVT_MCH_002_2025032718,2025-03-27 18:00:00,Site_B,L2,MCH_002,Lathe,AUTO,75.93,12.28,51.19,2.918,5.934,53.717,120.92,3,12.56,0,C
EVT_MCH_002_2025032719,2025-03-27 19:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,19.86,12.83,19.39,1.626,4.941,30.827,2.5,1,11.32,0,B
EVT_MCH_002_2025032720,2025-03-27 20:00:00,Site_B,L2,MCH_002,Lathe,AUTO,72.39,11.08,53.41,3.126,6.112,46.748,109.85,0,19.47,1,A
EVT_MCH_002_2025032721,2025-03-27 21:00:00,Site_B,L2,MCH_002,Lathe,AUTO,73.85,13.41,49.38,3.524,5.724,48.395,91.38,0,18.04,1,A
EVT_MCH_002_2025032722,2025-03-27 22:00:00,Site_B,L2,MCH_002,Lathe,AUTO,77.4,16.25,60.77,3.163,6.894,52.543,116.84,1,10.97,0,B
EVT_MCH_002_2025032723,2025-03-27 23:00:00,Site_B,L2,MCH_002,Lathe,AUTO,74.9,18.46,51.33,,6.622,51.304,94.56,0,10.9,0,A
EVT_MCH_002_2025032800,2025-03-28 00:00:00,Site_B,L2,MCH_002,Lathe,AUTO,78.84,19.21,58.63,3.247,7.336,53.597,98.5,1,11.84,0,B
EVT_MCH_002_2025032801,2025-03-28 01:00:00,Site_B,L2,MCH_002,Lathe,AUTO,67.46,21.74,54.72,2.544,6.557,51.826,95.66,0,4.2,0,A
EVT_MCH_002_2025032802,2025-03-28 02:00:00,Site_B,L2,MCH_002,Lathe,AUTO,80.26,22.3,67.6,3.069,5.876,60.401,112.81,0,12.41,0,A
EVT_MCH_002_2025032803,2025-03-28 03:00:00,Site_B,L2,MCH_002,Lathe,MANUAL,44.09,22.74,42.13,2.062,5.682,38.148,56.84,1,3.02,0,B
EVT_MCH_002_2025032804,2025-03-28 04:00:00,Site_B,L2,MCH_002,Lathe,CALIBRATION,34.36,27.89,43.62,2.154,6.616,33.858,45.46,1,12.57,0,B
